,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,415,34312,32,16,27,0,0,1,0,403,37343,27,16,26,2,1,2,0,0
0,441,40138,44,23,10,1,1,4,0,353,31154,10,23,77,1,0,1,0,1
0,390,31916,36,13,18,1,0,0,0,437,36836,18,13,46,0,1,3,0,0
0,488,36939,40,15,13,2,1,4,0,445,32386,13,15,50,0,0,0,0,1
0,417,34786,48,17,15,2,0,1,0,458,33719,15,17,27,0,1,3,0,1
0,361,34264,30,14,23,1,1,3,0,371,35822,23,14,41,1,0,3,0,1
0,365,32668,35,16,19,3,0,1,0,389,35083,19,16,115,0,1,4,0,1
0,319,37888,214,26,26,2,0,2,0,353,37939,26,26,124,0,1,3,0,1
0,415,41843,54,28,17,3,0,2,0,372,36646,17,28,35,0,1,5,0,1
0,402,36290,29,23,16,2,1,2,0,417,33535,16,23,36,0,0,0,0,1
0,356,35691,27,25,25,0,1,0,0,404,39704,25,25,42,1,0,3,0,0
0,414,33681,35,14,15,0,1,2,0,519,38342,15,14,32,3,0,4,0,0
0,466,37211,39,16,25,0,0,1,0,485,39257,25,16,40,2,1,5,0,0
0,456,38786,42,24,7,1,1,3,0,403,30399,7,24,53,1,0,1,0,1
0,467,33144,26,7,15,1,2,1,0,476,33963,15,7,30,1,0,3,0,1
0,430,37275,53,21,23,1,0,1,0,470,39023,23,21,32,1,1,3,0,0
0,376,33936,33,15,33,0,0,0,0,478,46922,33,15,38,2,1,6,0,0
0,476,45538,37,27,14,2,1,7,2,398,31553,14,27,36,0,0,2,0,1
0,387,39341,257,31,19,2,1,3,0,435,38943,19,31,29,0,0,3,0,0
0,417,35599,196,18,18,0,0,2,0,444,35435,18,18,420,3,1,2,0,0
0,450,31790,51,7,23,0,0,2,0,493,43901,23,7,201,3,1,7,1,0
0,470,36306,52,16,11,2,1,2,0,380,29791,11,16,217,0,0,2,0,1
0,405,38887,38,22,18,0,1,5,0,443,37242,18,22,40,2,0,3,0,0
0,400,38233,37,13,32,0,1,6,0,435,43243,32,13,44,3,0,5,0,1
0,450,45342,31,34,20,2,1,5,1,400,36325,20,34,123,0,0,1,0,1
0,498,36332,92,15,13,1,1,2,0,472,33634,13,15,33,1,0,1,0,1
0,418,31341,33,6,14,1,0,2,0,414,33696,14,6,41,2,1,2,0,0
0,467,36472,38,19,12,1,1,1,0,448,32678,12,19,45,1,0,2,0,1
0,468,53149,38,44,15,2,0,10,1,337,30514,15,44,46,0,0,1,1,1
0,459,36148,36,16,4,0,1,2,0,374,26476,4,16,41,2,0,1,0,1
0,456,34544,54,17,4,1,1,2,0,422,28524,4,17,46,1,0,1,0,1
0,368,30299,30,10,21,1,0,0,0,446,39146,21,10,30,2,1,4,0,0
0,443,33526,40,12,14,1,0,1,0,444,33102,14,12,37,1,0,3,0,0
0,501,43452,81,30,14,1,1,2,0,440,34380,14,30,80,1,0,2,0,1
0,448,40472,34,23,13,2,1,3,0,461,32703,13,23,41,0,0,0,0,1
0,410,35631,34,18,20,0,0,2,0,407,36409,20,18,39,1,1,2,0,0
0,387,32481,33,12,18,1,1,3,0,409,33908,18,12,31,2,1,0,0,1
0,388,41437,300,33,17,3,0,2,0,415,37552,17,33,33,0,1,5,0,1
0,455,40034,33,24,8,1,1,3,0,420,30328,8,24,464,2,0,1,0,1
0,360,34242,34,19,13,1,0,2,0,442,35306,13,19,27,1,1,4,0,0
0,434,34361,36,18,15,0,1,2,0,434,35280,15,18,31,2,0,4,0,1
0,444,34657,30,13,19,0,1,2,0,399,33241,19,13,46,2,0,1,0,0
0,421,36807,39,20,17,2,0,2,0,466,37838,17,20,43,0,1,4,0,1
0,453,40692,37,27,16,0,0,3,0,386,33698,16,27,34,1,0,0,0,1
0,470,34199,34,13,21,0,1,1,0,462,36671,21,13,35,2,0,1,0,1
0,418,46029,63,35,20,2,1,5,0,325,33521,20,35,26,0,0,0,0,1
0,444,43158,323,29,13,2,1,4,0,409,31721,13,29,37,0,0,1,0,0
0,457,39423,33,21,12,2,1,4,0,438,32323,12,21,163,0,0,0,0,1
0,384,31083,33,8,18,0,1,1,0,470,36911,18,8,155,2,0,3,0,0
0,432,38888,51,24,16,3,0,3,0,405,35202,16,24,36,0,0,2,0,1
0,451,36352,26,13,17,0,1,4,0,426,34116,17,13,38,2,0,3,0,0
0,410,36782,34,23,13,2,0,3,0,388,34649,13,23,38,0,1,2,0,1
0,428,32173,37,12,9,0,1,0,0,408,30429,9,12,180,1,0,0,0,0
0,411,33478,34,18,11,1,0,1,0,451,31771,11,18,36,1,0,2,0,1
0,418,33379,136,11,17,1,0,2,0,395,33554,17,11,84,1,1,3,0,0
0,425,36166,32,16,17,0,1,3,0,389,34499,17,16,28,2,0,3,0,0
0,411,33844,31,14,20,1,1,2,0,472,38154,20,14,125,2,0,2,0,0
0,438,33348,37,12,18,1,0,1,0,381,35402,18,12,31,2,1,2,0,0
0,380,34513,37,15,32,0,0,0,0,430,41941,32,15,29,2,0,5,0,0
0,380,33405,371,17,19,0,2,0,0,393,37143,19,17,42,2,0,4,0,1
0,322,36301,61,20,18,0,1,1,0,396,35381,18,20,32,2,0,2,0,0
0,436,35095,42,14,17,1,0,2,0,472,37213,17,14,37,1,1,2,0,0
0,543,38049,46,14,13,1,1,2,0,531,34601,13,14,32,1,0,1,0,1
0,401,41890,38,34,17,2,1,3,0,387,34932,17,34,54,0,0,1,0,1
0,425,38132,37,19,25,0,1,1,0,450,39503,25,19,37,2,0,2,0,1
0,439,37919,388,19,10,2,1,4,0,373,29339,10,19,36,0,0,1,0,1
0,415,31578,31,11,14,1,1,2,0,434,34670,14,11,452,1,0,3,0,0
0,459,32818,32,13,13,0,1,1,0,456,34454,13,13,33,2,1,1,0,0
0,408,41673,30,27,27,1,1,4,0,441,41491,27,27,23,1,0,3,0,1
0,449,38557,65,17,16,1,1,3,0,482,36985,16,17,76,2,0,3,0,1
0,504,35716,53,14,9,2,1,4,0,475,31919,9,14,44,1,0,1,0,1
0,434,33025,33,8,21,1,1,3,0,411,37208,21,8,41,1,0,4,0,0
0,428,33068,42,13,13,2,0,2,0,460,33119,13,13,76,0,1,0,0,0
0,402,31872,42,11,29,0,0,1,0,417,40420,29,11,40,3,1,4,0,0
0,416,39960,53,21,10,2,1,5,0,434,33180,10,21,40,0,0,3,0,1
0,473,31998,42,7,17,1,0,0,0,463,37433,17,7,41,1,1,5,0,0
0,471,36231,184,15,11,1,1,2,0,447,33143,11,15,37,1,0,2,0,1
0,474,31655,39,11,10,0,1,0,0,473,32381,10,11,187,2,0,1,0,1
0,376,31013,43,10,26,0,1,0,0,435,38666,26,10,33,2,0,4,0,0
0,421,38115,56,23,15,3,1,3,0,345,33164,15,23,25,0,0,2,0,1
0,367,33904,59,19,16,1,2,0,0,410,33935,16,19,347,1,0,3,0,1
0,459,33492,39,12,27,0,0,0,0,439,41994,27,12,33,3,1,5,0,0
0,455,36351,42,17,11,0,1,1,0,424,31554,11,17,182,2,0,2,0,0
0,439,35150,20,14,13,0,0,1,0,480,35932,13,14,45,2,1,3,0,1
0,442,36394,118,17,12,1,1,1,0,457,32688,12,17,33,1,0,3,0,1
0,458,33362,43,10,18,0,0,2,0,469,35680,18,10,84,2,0,2,0,0
0,460,41723,44,25,15,0,1,4,0,391,34468,15,25,53,2,0,2,0,1
0,398,36521,82,21,24,1,0,0,0,494,41630,24,21,31,1,0,5,0,1
0,456,39658,39,24,19,2,0,3,0,480,40188,19,24,131,1,1,6,1,1
0,481,34879,38,16,12,2,0,0,0,448,35902,12,16,46,0,1,4,0,1
0,459,40278,42,28,18,0,0,2,0,502,39819,18,28,40,1,1,5,0,0
0,481,34664,41,11,17,1,0,0,0,448,36208,17,11,36,1,1,4,0,1
0,456,37848,26,22,14,1,1,1,0,332,30846,14,22,88,1,0,2,0,1
0,480,37759,240,18,18,1,1,2,0,509,39332,18,18,45,1,0,4,0,1
0,356,32530,45,11,31,1,0,3,0,374,43327,31,11,36,1,1,5,0,0
0,462,38925,44,22,9,3,0,2,0,410,32587,9,22,43,0,1,1,0,1
0,439,36780,31,22,20,2,0,1,0,418,36220,20,22,34,1,1,2,0,0
0,429,35274,50,13,18,0,0,1,0,450,36399,18,13,41,3,1,3,0,0
0,442,34399,63,14,12,3,0,2,0,460,33314,12,14,56,0,1,2,0,0
0,443,36941,37,19,20,2,1,2,0,480,38027,20,19,36,1,0,3,0,1
0,435,34879,123,12,22,1,1,0,0,483,40845,22,12,41,2,0,3,0,0
0,453,36347,196,12,4,2,1,5,0,403,26911,4,12,33,0,0,0,0,1
0,338,38929,24,28,13,1,1,2,0,355,30866,13,28,180,1,0,1,0,1
0,465,38598,87,22,17,2,1,3,0,399,33920,17,22,31,0,0,0,0,1
0,518,37448,47,16,9,1,0,1,0,481,32672,9,16,37,1,1,4,0,1
0,457,32711,38,12,8,1,0,0,0,515,35451,8,12,76,1,1,4,0,0
0,384,34604,58,16,15,2,0,2,0,420,35317,15,16,199,1,0,2,0,1
0,368,32499,68,15,15,2,0,1,0,415,33167,15,15,48,1,1,2,0,0
0,424,33284,75,15,16,2,0,1,0,467,37212,16,15,90,0,1,3,0,0
0,424,28322,50,6,21,1,0,0,0,483,37224,21,6,41,2,1,3,0,0
0,453,32408,34,9,16,0,1,2,0,489,34826,16,9,23,2,0,1,0,0
0,382,39609,44,26,22,0,1,2,0,419,37675,22,26,36,2,0,4,0,1
0,379,36328,37,17,27,0,0,1,0,434,41432,27,17,37,1,2,4,0,0
0,322,34712,19,21,23,2,1,1,0,318,35163,23,21,37,1,0,3,0,1
0,480,40424,76,21,8,1,1,6,0,444,30836,8,21,42,2,0,1,0,1
0,461,35599,39,13,20,0,0,2,0,431,36252,20,13,39,2,1,3,0,0
0,352,32780,35,14,24,2,0,1,0,416,38304,24,14,566,0,1,4,0,0
0,428,35027,38,11,22,0,0,3,0,468,41547,22,11,45,2,1,6,1,0
0,495,38958,100,18,18,0,1,4,0,436,38983,18,18,72,2,0,3,0,0
0,419,34133,33,18,13,2,0,1,0,429,35281,13,18,39,0,1,3,0,1
0,382,32358,24,13,16,1,1,0,0,425,35226,16,13,44,1,0,4,0,0
0,336,36256,37,21,20,0,0,2,0,303,31635,20,21,94,1,1,3,0,1
0,420,37454,32,18,26,0,0,4,0,309,34439,26,18,26,1,0,1,0,1
0,418,38656,31,25,20,1,1,3,0,425,38689,20,25,31,1,0,3,0,0
0,449,38249,38,21,17,1,1,3,0,511,39486,17,21,30,2,0,3,0,1
0,388,31987,72,11,30,0,0,0,0,460,41707,30,11,32,2,1,5,0,0
0,480,29438,36,5,14,0,0,0,0,491,37970,14,5,36,2,2,4,0,0
0,481,37023,79,14,12,1,1,3,0,439,33339,12,14,72,1,0,2,0,1
0,445,38315,47,25,10,1,0,2,0,462,32160,10,25,32,1,1,0,0,1
0,344,28976,42,9,20,0,0,0,0,468,38592,20,9,37,2,1,5,0,0
0,468,37225,40,17,19,0,1,2,0,407,35545,19,17,40,2,0,1,0,1
0,472,43280,42,28,5,2,1,7,2,455,29314,5,28,35,0,0,1,0,1
0,395,30529,36,6,22,0,0,2,0,452,39411,22,6,38,3,1,5,0,0
0,364,35664,25,22,11,2,0,1,0,349,31747,11,22,41,0,1,1,0,1
0,421,33194,32,14,26,0,0,0,0,468,40789,26,14,478,3,1,4,0,0
0,450,35355,36,18,8,3,1,3,0,430,29724,8,18,285,0,0,1,0,1
0,464,41187,42,22,16,2,1,7,0,425,35876,16,22,30,0,0,0,0,1
0,515,36849,53,16,16,1,0,0,0,389,32987,16,16,40,1,0,2,0,1
0,525,40699,50,18,8,2,1,4,1,403,28453,8,18,32,0,0,2,0,1
0,445,35653,38,14,9,2,1,2,0,440,31763,9,14,49,0,0,3,0,0
0,411,32649,64,11,20,0,1,1,0,423,36261,20,11,35,2,0,1,0,1
0,361,33692,35,17,25,2,0,1,0,466,39683,25,17,30,0,1,4,0,1
0,424,33365,344,11,25,1,1,1,0,473,39797,25,11,35,1,0,3,0,0
0,446,34739,47,16,21,1,0,0,0,429,38992,21,16,30,1,1,5,0,0
0,446,37277,52,21,24,1,0,1,0,465,41862,24,21,42,1,1,6,0,0
0,432,31340,44,11,17,0,0,1,0,447,37671,17,11,358,2,0,5,0,0
0,485,34665,32,15,13,0,0,0,0,491,35033,13,15,94,2,1,2,0,0
0,450,31598,41,9,11,1,1,1,0,484,34533,11,9,38,2,0,2,0,1
0,370,33805,33,15,25,1,0,0,0,397,38074,25,15,45,2,1,3,0,0
0,416,34735,30,19,24,0,0,1,0,374,37331,24,19,37,2,1,3,0,0
0,421,33028,32,15,11,2,0,0,0,440,31063,11,15,31,0,0,2,0,0
0,395,32801,181,10,21,0,0,1,0,502,39225,21,10,35,2,0,5,0,0
0,404,36164,58,20,21,1,0,0,0,445,39512,21,20,40,2,1,3,0,1
0,536,40967,44,22,14,3,0,3,0,500,36915,14,22,38,0,1,3,0,1
0,401,30734,51,8,18,0,0,0,0,470,38137,18,8,35,2,1,4,0,0
0,397,35466,41,20,11,2,0,0,0,487,36614,11,20,47,0,1,5,0,1
0,364,30440,24,11,22,0,0,0,0,445,39038,22,11,21,2,1,7,1,0
0,488,38624,39,17,10,1,1,4,0,412,33353,10,17,45,1,0,3,0,1
0,413,35745,46,17,21,2,0,2,0,377,35434,21,17,34,0,1,2,0,0
0,456,33724,40,10,20,1,1,2,0,403,34431,20,10,68,1,0,1,0,1
0,401,32715,36,11,13,1,1,1,0,471,36759,13,11,36,1,0,7,0,1
0,462,39939,61,24,18,2,1,2,0,397,36939,18,24,35,0,0,4,0,1
0,351,25999,49,4,24,1,0,0,0,450,37010,24,4,315,2,1,2,0,0
0,437,41135,65,25,29,2,0,3,0,424,41264,29,25,46,1,1,2,0,1
0,382,32259,302,15,23,0,0,0,0,498,41424,23,15,41,2,1,5,0,0
0,448,35081,35,13,18,0,1,2,0,480,37032,18,13,36,1,0,1,0,0
0,548,38031,43,18,6,2,1,2,0,501,30892,6,18,39,1,0,0,0,1
0,482,37329,44,15,14,2,0,2,0,518,35823,14,15,55,0,1,2,0,1
0,467,36796,42,17,12,2,0,1,0,456,34931,12,17,371,0,0,4,0,1
0,519,39560,43,17,9,2,0,5,0,446,32099,9,17,38,0,0,1,0,1
0,410,35086,40,18,14,1,0,2,0,479,36034,14,18,174,2,0,2,0,0
0,406,30765,76,10,12,1,0,1,0,403,31472,12,10,32,0,0,1,0,1
0,412,36876,36,18,18,1,0,2,0,459,37209,18,18,41,1,1,4,0,1
0,395,35799,25,20,25,2,1,1,0,405,41043,25,20,25,1,0,4,0,1
0,425,33426,35,13,21,1,1,2,0,443,36746,21,13,27,1,0,3,0,0
0,389,40595,36,29,11,2,1,6,0,351,30625,11,29,29,1,0,0,0,1
0,416,33409,176,12,26,1,0,1,0,449,42754,26,12,31,2,1,5,0,0
0,461,35633,30,15,16,0,0,1,0,437,36261,16,15,162,2,1,3,0,1
0,444,35117,33,18,14,2,0,0,0,436,33437,14,18,225,0,1,3,0,0
0,358,34085,40,18,20,0,1,0,0,385,35276,20,18,35,2,0,3,0,1
0,453,35870,71,14,22,2,1,3,0,468,40300,22,14,57,1,0,3,0,1
0,389,36273,27,23,12,2,1,2,0,382,30823,12,23,32,1,0,0,0,1
0,444,33864,42,14,11,1,2,0,0,454,32801,11,14,38,1,0,2,0,1
0,457,33286,27,8,24,1,1,0,0,440,38946,24,8,31,1,0,8,0,0
0,420,37532,32,19,31,0,0,1,0,476,45863,31,19,29,2,1,6,1,0
0,463,34679,37,13,18,1,0,2,0,474,36502,18,13,35,2,1,3,0,0
0,390,33341,176,13,13,0,1,3,0,489,36063,13,13,36,3,0,2,0,0
0,462,34573,28,15,13,0,1,2,0,415,32753,13,15,188,2,0,1,0,1
0,449,31981,26,10,19,0,0,0,0,473,36672,19,10,34,3,1,3,0,0
0,375,34478,47,18,32,1,0,0,0,434,44056,32,18,38,1,0,5,0,0
0,410,35084,35,15,14,0,1,3,0,426,32284,14,15,42,2,0,1,0,0
0,380,31853,31,12,22,0,1,0,0,426,40322,22,12,261,1,0,6,0,0
0,442,36668,43,21,12,1,1,1,0,470,33279,12,21,199,1,0,2,0,1
0,480,43043,82,23,6,2,1,7,1,421,29663,6,23,85,1,0,2,0,1
0,425,33656,183,14,15,1,1,1,0,475,36837,15,14,38,1,0,4,0,1
0,489,39581,159,18,11,3,0,4,0,469,32966,11,18,52,0,0,3,0,1
0,423,33868,31,11,21,1,0,2,0,359,34955,21,11,68,1,1,3,0,0
0,456,40864,32,21,10,2,1,4,0,447,31672,10,21,40,0,0,3,1,1
0,367,31870,30,10,23,1,0,1,0,350,36075,23,10,30,1,1,4,0,0
0,438,33722,52,13,22,1,0,1,0,373,38588,22,13,43,1,1,6,0,1
0,425,34419,42,15,16,2,0,2,0,418,34759,16,15,39,1,1,3,0,0
0,468,33307,33,9,28,1,0,1,0,485,41541,28,9,38,1,1,4,0,0
0,446,33829,76,11,20,1,0,1,0,469,37439,20,11,41,1,0,4,0,0
0,434,33790,182,15,10,2,0,2,0,470,32644,10,15,40,0,1,1,0,1
0,393,30864,32,11,12,1,1,0,0,449,31850,12,11,42,1,0,1,0,1
0,420,38439,31,25,15,2,0,2,0,386,34771,15,25,273,0,1,3,0,1
0,453,40070,52,30,12,2,1,3,0,354,29738,12,30,35,1,0,2,0,1
0,444,40136,33,28,13,2,1,3,0,425,34035,13,28,128,0,0,1,0,1
0,497,44807,28,31,10,2,1,6,0,386,30455,10,31,43,0,0,2,0,1
0,377,33179,191,15,23,0,0,2,0,419,37811,23,15,55,2,1,2,0,0
0,472,42514,67,27,11,2,1,5,0,443,32350,11,27,48,0,0,1,0,1
0,449,36109,43,17,15,1,1,2,0,450,35667,15,17,115,1,0,1,0,0
0,454,33741,32,12,15,1,1,3,0,419,33401,15,12,27,1,0,1,0,1
0,456,38476,33,19,10,1,1,4,0,439,32868,10,19,45,1,1,1,0,1
0,468,39686,32,21,19,1,0,3,0,464,38632,19,21,41,1,1,3,0,0
0,417,39140,168,20,15,1,1,5,1,416,33459,15,20,43,1,0,0,0,1
0,423,33257,82,10,23,0,1,1,0,415,38285,23,10,65,2,0,4,0,0
0,436,36191,29,16,21,0,0,2,0,396,37212,21,16,44,2,1,2,0,0
0,444,33440,28,13,24,0,0,0,0,484,41487,24,13,34,2,1,7,0,0
0,372,35804,63,19,20,0,1,3,0,417,36356,20,19,34,3,0,2,0,0
0,468,31319,73,11,9,1,1,0,0,505,33057,9,11,41,1,0,1,0,1
0,431,39960,40,25,17,0,0,4,0,387,36028,17,25,36,2,1,2,0,1
0,435,37198,35,21,12,1,1,2,0,418,32198,12,21,44,1,0,2,0,1
0,352,31307,33,14,16,0,0,1,0,438,36252,16,14,54,2,1,3,0,1
0,466,45117,30,31,8,2,1,8,0,360,29840,8,31,33,0,0,0,0,1
0,383,34092,34,18,7,2,0,1,0,440,31211,7,18,38,0,0,3,0,1
0,449,30932,33,7,19,0,0,0,0,516,39353,19,7,63,2,1,3,0,0
0,338,30287,55,12,21,1,0,0,0,422,38984,21,12,579,1,1,6,0,0
0,425,35769,306,15,23,0,0,1,0,489,39264,23,15,29,2,1,3,0,0
0,512,43351,67,24,8,1,1,4,0,425,30974,8,24,71,0,0,2,0,1
0,397,38038,39,21,14,2,1,2,0,410,31846,14,21,29,1,0,2,0,1
0,504,39498,42,20,15,2,1,3,0,478,33964,15,20,33,0,0,2,0,1
0,473,34742,129,15,16,0,0,1,0,469,35352,16,15,38,2,1,3,0,0
0,426,37150,35,24,14,0,0,3,0,457,34197,14,24,29,1,1,2,0,1
0,450,38323,83,16,29,1,0,2,0,457,39995,29,16,33,1,0,2,0,1
0,386,37752,50,22,15,2,1,2,0,434,34703,15,22,32,0,0,2,0,0
0,387,38819,43,28,17,2,0,3,0,385,33407,17,28,38,0,1,2,0,1
0,458,33015,135,13,23,1,2,2,0,459,37072,23,13,30,1,0,2,0,1
0,439,38024,27,19,14,1,1,3,0,449,34935,14,19,240,1,0,3,0,1
0,447,37990,53,23,21,1,0,1,0,413,38092,21,23,39,1,1,4,0,1
0,423,41770,70,30,14,1,1,3,0,463,33931,14,30,36,1,0,3,0,1
0,501,33833,41,9,10,1,0,2,0,475,31939,10,9,399,2,1,2,0,0
0,408,38605,58,23,10,2,1,2,0,420,32976,10,23,39,0,0,4,0,1
0,417,33824,30,13,26,0,1,1,0,390,39855,26,13,135,2,0,3,0,1
0,450,33523,57,15,16,0,0,0,0,421,35574,16,15,39,1,1,3,0,1
0,465,36921,32,19,10,1,1,0,0,439,31029,10,19,42,2,0,2,0,1
0,434,33604,34,16,9,0,0,1,0,419,32320,9,16,34,2,1,3,0,1
0,424,37786,57,24,14,2,1,2,0,391,33817,14,24,47,0,0,2,0,1
0,395,33672,32,16,23,1,0,0,0,481,39179,23,16,68,1,1,5,0,0
0,471,34031,33,11,24,0,0,0,0,466,41165,24,11,37,2,1,4,0,0
0,451,36847,38,14,18,3,1,2,0,483,37786,18,14,66,0,0,3,0,0
0,532,37484,180,16,11,1,0,3,0,469,34287,11,16,40,1,1,2,0,0
0,416,38205,38,19,15,1,0,5,0,410,35638,15,19,35,1,1,3,0,0
0,454,34206,33,13,10,1,0,1,0,423,32721,10,13,416,0,1,2,0,1
0,455,33470,39,14,20,1,0,1,0,441,37821,20,14,36,1,1,5,0,0
0,329,31661,44,16,27,0,0,0,0,409,41614,27,16,34,2,1,5,0,0
0,386,33927,44,12,18,0,1,2,0,363,34265,18,12,43,2,0,1,0,1
0,446,36995,255,18,17,0,0,2,0,426,36945,17,18,34,3,1,3,0,0
0,412,32695,72,14,15,1,1,1,0,448,34600,15,14,38,1,0,1,0,0
0,481,42542,46,26,10,2,1,4,0,346,29725,10,26,30,0,0,2,0,1
0,444,35998,31,21,3,1,0,2,0,418,28089,3,21,37,0,0,4,0,1
0,440,34060,38,15,28,0,0,2,0,428,39536,28,15,66,2,1,3,0,0
0,401,37730,45,29,14,2,0,3,0,323,34355,14,29,61,1,1,1,0,1
0,439,33801,40,14,19,0,0,2,0,475,39915,19,14,30,1,2,5,0,0
0,384,27437,30,6,24,1,0,0,0,466,37830,24,6,60,1,1,3,0,0
0,449,29894,32,4,18,0,0,0,0,512,39292,18,4,38,3,1,4,0,0
0,454,45719,34,34,11,1,1,7,0,361,32416,11,34,39,1,0,1,0,1
0,396,34497,75,11,13,0,0,2,0,428,36490,13,11,97,2,1,4,0,0
0,481,45183,38,38,8,2,1,2,0,449,31832,8,38,33,0,0,3,0,1
0,408,35488,30,15,13,0,1,2,0,430,34210,13,15,36,1,0,3,0,0
0,388,33541,36,16,20,1,0,2,0,395,36448,20,16,52,1,1,3,0,0
0,445,34244,28,15,16,1,0,1,0,490,40044,16,15,316,2,1,6,0,1
0,444,37662,34,21,18,0,1,1,0,396,36133,18,21,33,2,0,4,0,1
0,421,36760,105,19,19,1,0,0,0,404,35532,19,19,50,2,1,4,0,1
0,399,35572,27,17,20,0,1,3,0,395,35233,20,17,42,2,0,1,0,0
0,422,35120,574,13,21,3,0,2,0,367,34295,21,13,35,0,1,3,0,1
0,481,35452,34,11,17,2,0,4,0,442,36404,17,11,48,1,1,2,0,0
0,454,34586,30,13,9,1,1,1,0,464,32065,9,13,34,1,0,3,0,1
0,400,38447,40,25,24,2,0,1,0,428,38096,24,25,37,0,1,2,0,0
0,460,42513,28,28,8,2,0,5,1,348,29349,8,28,61,1,0,1,0,1
0,410,34706,44,15,23,0,1,0,0,451,41311,23,15,44,2,0,4,0,0
0,410,35276,85,15,13,1,1,2,0,428,35490,13,15,41,1,0,2,0,1
0,404,34369,27,15,20,2,0,0,0,422,36997,20,15,62,0,1,5,0,1
0,424,36160,70,18,14,1,1,2,0,366,33030,14,18,38,1,0,2,0,1
0,428,30289,35,8,19,0,0,0,0,518,38291,19,8,51,2,1,3,0,0
0,410,34393,27,17,30,0,0,0,0,407,39919,30,17,60,2,1,3,0,0
0,429,31241,33,12,14,1,0,1,0,377,30391,14,12,25,1,1,2,0,0
0,408,35018,32,15,21,2,0,1,0,468,39306,21,15,65,1,1,5,0,1
0,450,40803,172,21,23,0,1,4,0,399,36239,23,21,42,2,0,1,0,1
0,421,36947,60,18,18,1,0,1,0,476,38059,18,18,179,2,1,4,0,0
0,544,41950,28,25,8,2,1,5,0,450,30871,8,25,31,1,0,2,0,1
0,520,41491,35,25,5,3,1,4,0,444,29841,5,25,56,0,0,1,0,1
0,433,31119,39,14,23,0,0,0,0,440,42442,23,14,52,2,2,8,1,0
0,413,34958,261,13,14,1,0,2,0,389,32931,14,13,41,1,1,3,0,0
0,408,33373,41,15,7,2,0,3,0,397,29245,7,15,38,0,0,1,0,1
0,423,35528,32,17,25,2,1,2,0,429,40106,25,17,37,1,0,3,0,0
0,413,32756,70,17,13,0,0,0,0,440,34670,13,17,79,2,1,3,0,0
0,414,41887,42,26,26,0,1,4,0,431,39779,26,26,52,2,0,2,0,1
0,430,32671,29,14,13,1,0,0,0,410,33328,13,14,32,1,1,3,0,1
0,442,34761,39,14,17,1,0,3,0,478,36942,17,14,46,1,1,4,0,0
0,434,41706,38,25,15,1,1,5,0,410,32161,15,25,31,0,0,2,0,1
0,509,37485,51,18,10,3,1,2,0,460,32693,10,18,42,0,0,1,0,1
0,412,32167,41,12,21,1,0,1,0,405,37832,21,12,38,2,1,2,0,0
0,465,44263,47,29,15,1,1,5,0,454,34410,15,29,41,2,0,0,0,1
0,433,41917,33,29,16,1,1,5,0,415,33753,16,29,47,0,0,0,1,1
0,388,41599,213,28,37,0,0,1,0,445,44615,37,28,44,3,1,4,0,0
0,410,29837,43,9,8,0,1,0,0,446,32485,8,9,33,2,0,2,0,1
0,403,34763,36,18,12,2,1,2,0,366,30133,12,18,33,0,0,0,0,1
0,464,36901,41,18,13,2,1,3,0,444,33761,13,18,34,0,0,1,0,0
0,412,37159,181,15,20,0,1,3,0,424,37161,20,15,34,2,0,4,0,1
0,416,33430,214,12,14,0,1,1,0,411,33443,14,12,34,2,0,1,0,1
0,476,38613,53,25,11,1,1,1,0,405,34469,11,25,32,1,0,3,0,1
0,493,32372,38,9,12,0,1,0,0,397,31182,12,9,29,2,0,1,0,0
0,423,41625,193,28,10,1,1,7,1,402,31301,10,28,46,1,0,1,0,1
0,361,32671,53,12,13,0,1,3,0,423,34443,13,12,43,3,0,3,0,1
0,363,34683,34,18,28,0,1,1,0,404,38161,28,18,37,2,0,5,0,0
0,448,39447,37,22,13,2,0,2,0,378,33507,13,22,34,0,1,2,0,1
0,373,37270,37,21,15,2,1,4,0,394,32040,15,21,25,0,0,1,0,1
0,393,39370,100,25,26,1,0,2,0,352,37207,26,25,663,1,0,3,0,0
0,396,33699,27,14,10,2,1,2,0,395,28973,10,14,56,0,0,1,0,1
0,403,31724,36,12,15,0,0,1,0,350,31536,15,12,37,2,0,2,0,0
0,405,31921,33,12,15,2,1,0,0,475,36519,15,12,37,0,0,3,0,0
0,271,25357,152,6,28,1,0,1,0,440,42060,28,6,55,1,2,6,0,0
0,457,34101,38,16,12,3,0,0,0,408,33945,12,16,35,0,1,3,0,1
0,456,30375,59,7,9,1,0,1,0,474,30790,9,7,33,1,1,1,0,0
0,437,33038,35,14,32,1,0,0,0,487,45022,32,14,48,1,1,6,0,0
0,445,38823,461,22,34,0,0,1,0,462,47141,34,22,47,2,1,5,0,1
