,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,477,34604,36,12,17,0,1,1,0,500,37474,17,12,46,2,0,4,0,0
0,486,36693,39,16,15,2,1,0,0,448,34230,15,16,118,0,0,1,0,1
0,416,32849,40,12,27,0,0,0,0,431,41184,27,12,215,2,1,6,0,0
0,460,34181,39,9,13,1,1,2,0,474,33938,13,9,35,1,0,3,0,1
0,478,35900,40,13,24,1,1,2,0,466,38266,24,13,32,2,0,2,0,0
0,480,37943,46,19,21,1,0,0,0,466,38227,21,19,48,1,1,5,0,0
0,476,32403,60,11,14,0,0,0,0,462,35759,14,11,33,2,0,4,0,0
0,481,36531,41,15,18,0,0,2,0,504,36985,18,15,56,2,1,2,0,0
0,466,44798,42,33,11,1,1,4,0,423,31859,11,33,41,0,0,2,0,1
0,485,42988,44,22,17,2,1,3,0,461,38003,17,22,43,1,0,4,0,1
0,460,36944,49,19,21,2,0,2,0,499,40664,21,19,65,0,0,4,0,1
0,497,40920,39,23,20,3,1,2,0,488,38974,20,23,228,0,0,4,0,0
0,488,37445,39,16,12,2,1,2,0,472,33396,12,16,45,0,0,3,0,1
0,487,39323,84,21,20,1,1,3,0,463,38281,20,21,39,1,0,1,0,1
0,524,36893,46,13,14,2,1,4,0,450,32665,14,13,43,0,0,0,0,1
0,467,35435,39,19,14,0,0,0,0,511,35788,14,19,76,2,0,3,0,0
0,415,28258,32,5,14,2,0,0,0,546,38819,14,5,45,0,1,4,0,0
0,464,36169,36,12,20,0,1,4,0,468,37055,20,12,60,3,0,2,0,1
0,492,39015,39,25,14,1,0,1,0,430,35826,14,25,47,1,1,4,0,1
0,491,41455,37,18,15,2,0,4,0,519,37277,15,18,53,0,1,3,0,1
0,492,36896,35,13,18,0,1,3,0,551,38137,18,13,38,2,0,2,0,0
0,491,40167,36,21,14,3,1,2,0,424,34100,14,21,45,0,0,3,0,1
0,535,35288,47,10,12,0,1,2,0,456,33680,12,10,34,2,0,1,0,1
0,442,38934,187,20,18,2,1,2,0,441,34891,18,20,45,1,0,0,0,1
0,456,37988,42,19,11,1,1,3,0,431,31098,11,19,32,1,0,2,0,1
0,488,40822,52,25,11,2,0,1,0,472,35707,11,25,42,0,1,5,0,1
0,495,33070,43,9,23,0,0,1,0,513,41141,23,9,60,3,1,4,0,0
0,483,36767,43,16,13,1,0,3,0,474,35217,13,16,52,1,1,2,0,1
0,496,37548,35,16,18,1,0,2,0,480,38700,18,16,33,1,1,4,0,1
0,476,39369,93,22,16,0,0,2,0,475,37666,16,22,46,2,1,3,0,0
0,474,35027,115,16,17,1,1,0,0,504,37106,17,16,36,2,0,2,0,1
0,477,41971,39,21,15,2,1,5,0,477,35871,15,21,55,0,0,2,0,1
0,435,33895,57,10,29,0,0,3,0,530,43519,29,10,103,2,1,5,0,0
0,397,35444,39,18,28,1,0,0,0,492,42960,28,18,79,2,1,4,0,0
0,454,37783,36,18,15,1,1,3,0,483,37104,15,18,43,2,0,3,0,1
0,522,40315,41,16,11,3,1,5,1,455,32657,11,16,67,0,0,2,0,1
0,442,30826,39,8,21,2,0,0,0,475,39840,21,8,40,1,0,4,0,0
0,490,40907,40,25,16,1,0,4,0,502,36503,16,25,82,2,0,3,0,0
0,457,39592,70,26,13,1,0,3,0,443,33909,13,26,40,1,0,3,0,1
0,455,31276,76,7,20,1,1,1,0,493,39938,20,7,37,2,0,3,0,0
0,509,37702,42,17,10,1,1,1,0,429,32330,10,17,48,1,0,3,0,1
0,487,38044,86,18,16,2,0,2,0,561,38521,16,18,42,0,1,3,0,1
0,434,36512,52,17,17,1,1,2,0,424,33734,17,17,39,1,0,1,0,0
0,464,37127,27,17,20,0,0,3,0,415,35460,20,17,40,2,1,1,0,1
0,506,37611,45,15,12,2,1,4,0,440,33480,12,15,73,1,0,0,0,1
0,434,42029,47,23,19,0,1,2,0,481,38814,19,23,36,2,0,4,0,0
0,521,34033,45,11,7,0,0,0,0,518,33529,7,11,40,2,1,3,0,0
0,406,31586,48,10,14,0,1,0,0,493,35107,14,10,75,2,0,5,0,0
0,489,38232,52,22,10,1,0,1,0,465,32806,10,22,59,1,0,1,0,1
0,390,35672,26,16,36,0,0,1,0,474,48341,36,16,41,2,1,10,2,0
0,503,38257,39,17,23,1,0,2,0,461,41500,23,17,63,2,1,7,0,0
0,495,37508,37,16,17,1,1,4,0,459,36620,17,16,90,1,0,3,0,0
0,483,35728,79,11,23,0,0,3,0,523,41031,23,11,48,3,0,5,0,0
0,479,37300,38,17,13,0,1,1,0,471,35332,13,17,29,3,0,4,0,1
0,457,36963,50,14,25,0,0,1,0,447,41952,25,14,294,3,1,4,0,0
0,442,38129,33,20,15,2,1,3,0,476,37358,15,20,37,1,0,4,0,1
0,432,42083,35,26,22,1,0,3,0,421,37598,22,26,37,1,1,1,0,1
0,454,33771,37,10,20,0,0,2,0,491,38961,20,10,142,1,1,4,0,0
0,444,33949,41,14,21,0,0,1,0,423,37471,21,14,35,2,1,1,0,0
0,433,37009,42,22,8,2,1,0,0,463,34175,8,22,30,0,0,4,0,1
0,415,38210,38,20,25,1,1,2,0,411,38726,25,20,42,0,0,3,0,1
0,429,37944,36,17,25,0,1,2,0,487,42059,25,17,56,3,0,3,0,0
0,460,31698,37,9,19,1,0,1,0,514,41272,19,9,64,1,1,6,0,0
0,503,34359,77,10,15,0,1,1,0,475,34672,15,10,39,2,0,2,0,0
0,528,35617,46,8,13,1,0,1,0,543,36651,13,8,33,1,1,3,0,1
0,416,32850,59,14,25,0,0,0,0,479,42051,25,14,75,2,1,6,0,0
0,478,35385,38,10,16,0,0,3,0,444,36414,16,10,46,3,1,5,0,1
0,397,32506,38,16,31,0,0,0,0,496,44936,31,16,46,2,1,6,0,0
0,438,35096,35,16,13,1,0,1,0,477,33445,13,16,28,2,1,1,0,1
0,484,37963,37,11,18,0,1,3,0,496,38981,18,11,39,3,0,4,0,1
0,460,37636,45,18,27,0,0,1,0,496,41668,27,18,101,2,1,4,0,0
0,487,40784,54,29,12,2,0,2,0,417,34476,12,29,144,0,0,2,0,1
0,508,43951,45,26,10,2,1,4,0,475,35608,10,26,49,0,0,4,0,1
0,494,33780,63,12,15,0,0,1,0,480,37019,15,12,44,3,1,3,0,0
0,492,33448,43,11,18,0,0,1,0,493,38045,18,11,136,2,1,3,0,0
0,416,30036,39,7,18,1,0,0,0,524,40738,18,7,42,1,1,5,0,0
0,486,36232,37,12,18,0,1,2,0,446,37192,18,12,64,2,0,5,0,0
0,482,38867,39,20,10,1,1,3,0,470,34513,10,20,42,1,0,2,0,1
0,428,33605,42,12,15,1,0,2,0,496,36532,15,12,41,1,1,3,0,1
0,491,38833,41,18,19,1,1,2,0,486,38848,19,18,61,2,0,5,0,0
0,535,38984,45,19,8,2,1,4,0,429,29889,8,19,37,0,0,0,0,1
0,484,34041,79,8,15,0,0,2,0,446,34297,15,8,199,2,0,1,0,1
0,336,28424,21,9,26,0,0,0,0,503,43234,26,9,47,0,1,9,1,0
0,382,35417,37,19,23,0,0,0,0,496,41482,23,19,41,3,1,2,0,1
0,468,33488,46,9,32,1,0,0,0,503,42751,32,9,37,2,1,5,0,0
0,483,38748,63,20,15,0,1,2,0,535,37795,15,20,51,2,0,2,0,0
0,424,36918,43,16,19,0,1,1,0,498,37346,19,16,41,2,0,4,0,0
0,488,35063,36,14,16,0,1,1,0,443,34437,16,14,130,2,0,1,0,1
0,443,40387,56,24,14,2,1,4,0,437,34821,14,24,44,1,0,2,0,1
0,477,44316,43,27,5,2,1,6,1,442,30274,5,27,72,0,0,2,0,1
0,466,32461,44,10,9,3,0,0,0,485,33973,9,10,54,0,1,3,0,0
0,390,34564,36,15,27,0,0,1,0,502,42077,27,15,29,2,1,4,0,0
0,442,31191,70,11,19,0,0,0,0,527,40662,19,11,44,2,1,5,0,0
0,502,38216,54,16,22,0,1,2,0,450,37059,22,16,42,2,0,2,0,1
0,495,40079,70,16,12,1,1,3,0,482,36057,12,16,50,1,0,4,0,0
0,439,32133,48,7,21,2,0,1,0,499,38749,21,7,148,1,1,3,0,0
0,431,40315,41,23,36,0,0,1,0,463,44898,36,23,43,2,1,5,0,0
0,477,31007,25,7,24,1,0,0,0,485,42678,24,7,55,1,1,7,1,0
0,412,35265,59,12,13,1,1,3,0,536,35266,13,12,124,1,0,2,0,0
0,451,33669,59,12,23,0,0,0,0,485,41235,23,12,38,3,1,5,0,0
0,512,33640,92,11,9,0,1,0,0,485,32133,9,11,41,2,0,2,0,0
0,487,41312,47,27,14,1,1,3,0,486,38276,14,27,39,1,0,2,0,0
0,451,30278,31,7,18,0,0,0,0,499,40242,18,7,31,2,1,4,0,0
0,490,44959,90,30,20,0,1,5,0,476,37987,20,30,39,2,0,1,0,1
0,464,40510,39,21,22,1,1,1,0,422,38235,22,21,40,1,0,5,0,1
0,485,39708,44,16,22,1,1,2,0,401,37512,22,16,226,1,0,5,0,1
0,469,37446,59,18,15,1,0,2,0,505,35854,15,18,44,2,1,1,0,1
0,421,36208,49,17,24,0,0,1,0,425,40404,24,17,39,3,1,5,0,0
0,520,39551,43,17,24,0,0,4,0,479,41889,24,17,52,3,1,3,0,0
0,405,29915,57,6,25,0,0,1,0,471,42461,25,6,34,3,1,7,1,0
0,505,37864,46,16,12,3,1,2,0,481,33963,12,16,38,0,0,3,0,1
0,496,34677,40,13,15,0,1,1,0,450,36619,15,13,68,1,0,3,0,0
0,475,37710,39,22,19,0,1,1,0,469,40067,19,22,37,2,0,4,0,0
0,519,43418,34,24,15,2,1,2,0,454,35881,15,24,45,1,0,4,0,1
0,374,31883,29,13,21,1,0,1,0,469,39251,21,13,40,1,1,4,0,0
0,452,41121,74,24,11,1,1,2,0,487,33144,11,24,62,1,0,4,0,1
0,482,38666,41,20,17,3,1,2,0,409,35757,17,20,45,0,0,3,0,1
0,499,38117,46,18,12,2,1,1,0,448,34479,12,18,42,0,0,3,0,1
0,475,33957,44,11,21,1,0,1,0,479,38883,21,11,43,2,0,4,0,1
0,469,40569,46,25,14,1,0,3,0,470,34137,14,25,45,0,1,2,0,1
0,464,37656,47,21,27,1,0,0,0,466,41154,27,21,51,1,1,4,0,0
0,496,33239,110,11,14,0,1,2,0,495,38116,14,11,81,2,0,4,0,0
0,453,47179,33,32,16,2,0,3,0,437,34998,16,32,43,0,0,2,0,1
0,485,38135,52,18,25,1,0,1,0,483,41855,25,18,87,1,1,5,0,0
0,462,35340,43,16,19,1,0,0,0,509,40733,19,16,48,1,1,6,0,0
0,537,36698,61,16,9,1,0,2,0,481,32329,9,16,43,2,0,1,0,1
0,452,35817,95,15,19,0,0,3,0,468,37751,19,15,47,1,1,2,0,0
0,487,36482,49,13,15,1,1,2,0,457,33842,15,13,171,1,0,1,0,0
0,519,46078,46,25,13,1,1,6,2,479,35309,13,25,40,1,0,5,0,1
0,434,32972,44,10,15,0,1,0,0,502,36888,15,10,43,2,0,4,0,0
0,529,40344,88,23,6,2,0,2,0,503,31632,6,23,43,1,1,1,0,1
0,510,35161,41,13,12,0,1,2,0,534,35912,12,13,43,3,0,2,0,0
0,415,36112,36,21,19,0,0,1,0,502,40386,19,21,40,3,0,4,0,0
0,528,39032,52,16,9,2,1,3,0,526,33125,9,16,54,1,0,0,0,1
0,467,38238,59,22,30,0,0,1,0,474,43862,30,22,45,2,1,3,0,0
0,464,37250,44,13,30,0,1,0,0,552,43613,30,13,55,2,0,3,0,0
0,488,34007,79,10,10,0,1,1,0,514,33035,10,10,32,2,0,3,0,0
0,464,34873,34,14,15,0,0,1,0,466,35701,15,14,46,2,0,2,0,0
0,467,37870,26,16,18,1,1,3,0,453,36501,18,16,43,2,0,1,0,1
0,387,35097,59,17,20,1,0,2,0,385,36438,20,17,139,2,1,1,0,0
0,508,40429,47,25,16,2,1,1,0,507,39295,16,25,46,0,0,3,0,0
0,519,37925,35,11,18,2,1,3,0,482,38722,18,11,46,0,0,3,0,1
0,480,39998,49,23,6,1,0,3,0,478,31219,6,23,54,1,0,3,0,1
0,481,37836,41,16,17,0,0,1,0,458,36999,17,16,34,3,1,4,0,1
0,493,37494,44,16,9,1,1,3,0,466,32943,9,16,49,2,0,2,0,1
0,480,37409,45,15,18,0,0,1,0,509,36409,18,15,38,2,0,2,0,0
0,446,34426,120,14,15,0,1,1,0,480,35803,15,14,120,1,0,3,0,1
0,479,35171,40,12,20,0,1,2,0,477,36745,20,12,56,2,0,1,0,0
0,512,39599,49,18,13,2,1,3,0,522,36479,13,18,44,1,0,3,0,1
0,544,36250,42,12,10,2,1,3,0,522,34108,10,12,52,0,0,1,0,1
0,467,40877,85,25,11,0,1,3,0,499,33822,11,25,34,2,0,3,0,1
0,493,41104,47,17,6,1,1,5,1,448,29864,6,17,45,2,0,3,0,1
0,449,34012,39,14,20,2,0,0,0,491,38621,20,14,33,0,1,4,0,0
0,495,40172,76,25,22,1,1,1,0,432,38692,22,25,86,2,0,4,0,1
0,476,35186,50,13,19,0,1,1,0,458,35915,19,13,32,2,0,4,0,0
0,501,37250,42,18,8,1,0,3,0,550,35421,8,18,38,1,0,3,0,0
0,467,37383,283,19,19,0,1,2,0,466,40013,19,19,87,2,0,4,0,1
0,406,29809,30,6,26,0,0,1,0,477,44349,26,6,34,2,0,10,2,0
0,491,36001,43,13,19,3,1,1,0,398,34660,19,13,40,0,0,1,0,1
0,432,29105,29,10,22,0,0,0,0,459,37993,22,10,46,2,1,4,0,0
0,490,31717,47,7,20,0,1,0,0,515,38304,20,7,42,2,0,3,0,0
0,489,31294,44,8,13,0,0,0,0,578,37305,13,8,35,2,1,3,0,0
0,486,46860,43,31,16,1,1,5,0,455,35432,16,31,31,2,0,2,0,1
0,504,41440,40,22,8,1,1,5,0,472,31891,8,22,31,1,0,1,0,1
0,437,39868,46,26,17,0,1,1,0,516,37455,17,26,29,2,0,3,0,0
0,517,37219,43,14,13,1,1,1,0,473,36216,13,14,37,1,0,4,0,1
0,496,37632,42,16,22,0,0,1,0,446,37772,22,16,52,1,0,5,0,1
0,511,47041,47,31,22,0,0,4,1,459,37331,22,31,48,2,1,3,0,1
0,511,41199,56,26,16,1,0,1,0,436,35586,16,26,57,1,1,2,0,1
0,470,33624,40,15,14,2,0,0,0,468,35371,14,15,41,0,1,2,0,1
0,456,33296,46,12,17,2,0,1,0,451,35827,17,12,55,0,1,1,0,0
0,485,37525,48,14,19,0,1,4,0,517,38524,19,14,50,2,0,2,0,0
0,496,38594,42,18,16,1,1,3,0,427,32648,16,18,141,1,0,1,0,1
0,495,35329,62,14,17,0,1,3,0,425,35809,17,14,37,2,0,2,0,1
0,507,32714,42,9,8,0,1,1,0,564,33712,8,9,139,2,0,1,0,0
0,428,43558,40,27,19,3,1,5,0,446,38072,19,27,34,0,0,2,0,1
0,438,33775,38,15,25,2,0,0,0,495,41792,25,15,46,0,1,6,0,0
0,449,36438,69,14,13,1,0,2,0,495,35745,13,14,35,1,1,3,0,1
0,450,40116,49,21,27,0,1,3,0,444,39201,27,21,35,2,0,2,0,0
0,471,33571,40,10,17,0,0,1,0,505,38390,17,10,54,1,1,4,0,0
0,514,39520,43,15,11,2,0,5,0,467,31645,11,15,47,1,1,0,0,1
0,470,35680,53,16,23,1,1,1,0,498,39787,23,16,35,1,0,4,0,0
0,532,46385,40,27,12,2,1,4,0,484,34664,12,27,34,0,0,3,0,1
0,530,32217,44,6,14,0,1,1,0,507,35895,14,6,42,2,0,2,0,0
0,486,32789,35,9,16,2,1,1,0,503,38523,16,9,47,0,0,3,0,0
0,499,37915,34,22,18,2,1,1,0,445,36109,18,22,43,1,0,2,0,1
0,526,37365,64,13,14,1,1,3,0,527,37217,14,13,34,1,0,2,0,1
0,464,36930,35,18,18,1,1,2,0,520,38621,18,18,43,2,0,4,0,0
0,469,38727,32,13,17,0,1,3,0,397,34294,17,13,137,2,0,2,0,1
0,436,44635,128,38,14,3,1,5,0,444,35918,14,38,95,0,0,2,0,1
0,475,38739,40,21,21,0,0,0,0,505,38402,21,21,35,2,1,5,0,0
0,465,37451,38,19,27,0,0,1,0,474,42718,27,19,57,3,1,4,0,0
0,475,37703,39,21,10,0,1,2,0,546,36256,10,21,31,2,0,3,0,0
0,447,36747,39,15,21,2,1,3,0,499,38261,21,15,44,0,0,0,0,1
0,519,41840,38,25,14,1,1,5,0,403,32951,14,25,34,0,0,1,0,1
0,472,40221,91,17,9,2,1,4,0,511,34378,9,17,47,0,0,5,0,1
0,443,29621,30,5,20,0,0,1,0,464,37050,20,5,69,2,1,2,0,0
0,462,35786,36,17,13,1,1,1,0,512,36336,13,17,38,2,0,1,0,1
0,426,40148,117,22,18,1,0,2,0,442,37095,18,22,48,1,0,3,0,1
0,450,39409,37,19,23,1,1,1,0,493,40790,23,19,46,1,0,5,0,0
0,451,39061,42,22,27,1,0,2,0,465,41176,27,22,42,1,1,4,0,0
0,522,39216,39,24,15,1,0,2,0,495,38414,15,24,37,2,1,2,0,1
0,535,36050,52,11,9,1,1,3,0,538,32043,9,11,32,2,0,0,0,0
0,448,43189,45,28,25,1,1,3,0,392,36756,25,28,38,1,0,1,0,1
0,485,40385,61,25,15,2,1,2,0,487,37212,15,25,42,1,0,2,0,1
0,383,34576,46,14,27,0,1,2,0,383,40325,27,14,171,2,0,3,0,0
0,440,36430,40,18,12,1,1,2,0,450,34403,12,18,57,1,0,3,0,0
0,462,36185,217,15,18,1,1,0,0,493,35582,18,15,35,1,0,1,0,0
0,473,38466,216,17,14,1,1,4,0,478,34960,14,17,50,1,0,2,0,1
0,534,40287,51,21,11,2,1,2,0,475,32461,11,21,87,0,0,1,0,1
0,441,32507,32,8,16,1,0,1,0,544,38447,16,8,41,1,1,5,0,0
0,470,36309,56,19,13,2,0,0,0,530,37026,13,19,42,1,0,4,0,1
0,504,34683,55,13,8,2,1,1,0,482,33213,8,13,71,0,0,4,0,0
0,440,41683,49,24,15,0,1,4,0,467,36013,15,24,46,2,0,2,0,0
0,476,37934,35,17,17,1,1,0,0,478,38118,17,17,47,1,0,4,0,0
0,457,34793,67,17,25,1,0,0,0,422,38888,25,17,37,0,1,4,0,0
0,464,33765,39,12,14,1,0,0,0,558,39925,14,12,34,2,1,5,0,0
0,446,35863,49,18,13,2,0,1,0,480,34587,13,18,43,0,1,1,0,0
0,459,35855,70,20,8,3,1,3,0,476,31704,8,20,38,0,0,1,0,1
0,479,38926,42,18,20,2,1,2,0,478,38313,20,18,51,1,0,3,0,0
0,488,31751,48,9,21,1,0,0,0,500,40494,21,9,55,1,1,4,0,0
0,512,48976,28,30,17,0,1,7,2,437,34475,17,30,38,2,0,1,0,1
0,485,40218,38,24,15,2,1,3,0,459,36112,15,24,41,0,0,3,0,1
0,505,34738,29,13,10,1,1,1,0,513,36728,10,13,64,1,0,4,0,0
0,406,34142,24,17,28,0,0,0,0,486,43296,28,17,59,3,1,5,0,0
0,489,35706,51,12,23,0,0,2,0,461,40864,23,12,59,2,1,3,0,0
0,441,41433,36,26,19,1,1,3,0,432,37167,19,26,34,1,0,2,0,1
0,445,32334,51,14,14,0,1,0,0,528,36394,14,14,47,3,0,3,0,0
0,472,35283,41,9,23,0,0,1,0,522,40905,23,9,40,2,0,6,0,0
0,472,40842,135,28,18,2,1,4,0,422,37635,18,28,38,0,0,3,0,1
0,455,34731,46,13,17,0,0,1,0,470,35905,17,13,43,2,1,2,0,1
0,418,36281,81,18,19,1,1,1,0,478,38478,19,18,35,2,0,2,0,0
0,495,37083,33,14,27,2,1,1,0,500,41729,27,14,39,1,0,6,0,1
0,433,30984,91,10,26,0,0,2,0,464,41475,26,10,76,1,1,6,0,0
0,500,34834,39,8,13,0,1,3,0,474,33827,13,8,46,2,0,1,0,1
0,487,38395,42,23,15,1,1,0,0,483,38254,15,23,30,2,0,3,0,1
0,502,33989,32,9,23,2,0,1,0,528,40315,23,9,42,1,0,5,0,0
0,455,41243,34,26,16,1,1,4,0,468,35224,16,26,45,2,0,1,0,1
0,486,44051,35,25,19,2,1,5,0,461,36999,19,25,58,0,0,1,0,1
0,413,36037,57,21,16,2,1,1,0,460,36621,16,21,43,1,0,3,0,0
0,485,36011,47,16,23,2,1,2,0,507,40658,23,16,45,1,0,3,0,1
0,485,40833,59,19,18,1,1,4,0,464,36660,18,19,69,1,0,4,0,1
0,503,37064,34,17,13,0,1,1,0,487,34201,13,17,45,2,0,3,0,0
0,528,41226,39,20,14,2,1,2,0,462,33905,14,20,39,0,0,2,0,1
0,571,33154,35,9,8,2,0,1,0,550,35051,8,9,42,1,1,2,0,0
0,500,37078,51,16,16,1,0,1,0,514,38633,16,16,48,1,1,4,0,0
0,504,37825,52,18,7,1,0,4,0,475,32121,7,18,31,1,0,1,0,1
0,452,36631,41,14,14,0,1,3,0,495,36879,14,14,130,3,0,3,0,1
0,457,36845,30,16,15,2,1,3,0,479,34448,15,16,43,0,0,2,0,1
0,527,39653,41,20,10,2,1,4,0,487,33744,10,20,32,0,0,2,0,1
0,412,31475,38,10,21,0,0,0,0,508,42838,21,10,45,1,1,7,2,0
0,555,37530,50,14,8,0,1,2,0,470,31706,8,14,50,3,0,1,0,1
0,461,36309,33,15,22,0,0,2,0,497,40074,22,15,58,1,1,3,0,0
0,457,35883,41,14,13,1,1,3,0,532,36651,13,14,79,1,0,3,0,1
0,479,36236,46,14,15,0,0,2,0,466,35907,15,14,42,3,1,2,0,1
0,507,39286,45,17,11,3,0,2,0,447,35782,11,17,126,0,1,6,0,0
0,400,33880,44,19,20,1,0,0,0,470,39339,20,19,48,1,1,5,0,0
0,449,38091,75,18,18,0,1,2,0,503,37956,18,18,99,1,0,4,0,1
0,496,41606,45,28,15,0,1,3,0,480,35907,15,28,41,2,0,0,0,1
0,484,32285,33,8,9,1,1,1,0,501,34287,9,8,38,2,0,2,0,1
0,448,34560,39,15,14,0,0,0,0,517,37825,14,15,41,1,1,6,0,0
0,525,39162,44,17,12,1,1,4,0,499,33125,12,17,70,1,0,0,0,1
0,477,37557,57,16,14,1,1,2,0,478,35211,14,16,169,1,0,2,0,1
0,453,39188,50,19,15,0,1,2,0,508,37107,15,19,38,2,0,3,0,0
0,484,31931,34,8,13,0,0,2,0,485,35757,13,8,40,3,1,2,0,0
0,496,37234,52,14,13,1,1,2,0,480,35408,13,14,67,1,0,3,0,0
0,442,40429,40,26,33,0,0,3,0,466,44642,33,26,45,2,0,5,0,0
0,516,39367,56,20,10,2,1,2,0,496,32774,10,20,34,0,0,2,0,1
0,513,38293,30,16,11,1,0,2,0,490,33213,11,16,40,1,0,3,0,1
0,462,36247,40,15,14,1,0,3,0,447,34539,14,15,137,2,1,3,0,0
0,457,35834,46,12,28,0,0,1,0,493,42558,28,12,46,3,1,6,0,1
0,415,40179,41,22,20,0,1,3,0,466,36684,20,22,68,2,0,1,0,1
0,433,30041,53,6,22,1,1,1,0,469,41241,22,6,48,2,0,5,0,0
0,432,35987,34,17,21,0,1,0,0,454,39518,21,17,33,2,0,5,0,0
0,428,34824,30,14,20,2,1,1,0,483,38337,20,14,31,1,0,4,0,0
0,462,35941,40,19,14,0,0,2,0,474,36550,14,19,41,3,0,3,0,0
0,467,36912,40,17,17,1,0,1,0,497,38084,17,17,41,2,1,2,0,0
0,452,37179,41,16,19,0,1,1,0,484,35808,19,16,35,1,0,2,0,1
0,514,37272,36,15,14,1,0,2,0,446,34287,14,15,48,1,1,2,0,1
0,428,35940,59,15,21,1,0,2,0,461,39345,21,15,30,2,1,3,0,0
0,485,43639,53,26,19,2,1,2,0,438,34233,19,26,46,1,0,3,0,1
0,401,32998,44,16,12,0,0,0,0,518,35234,12,16,76,2,0,4,0,0
0,374,35757,36,24,27,1,0,0,0,453,42665,27,24,34,2,0,3,0,0
0,424,37819,35,25,28,1,0,0,0,466,48123,28,25,59,1,1,8,1,0
0,410,36688,39,18,28,1,0,1,0,403,39136,28,18,89,1,0,4,0,0
0,507,34335,44,10,12,2,1,2,0,500,35154,12,10,140,1,0,3,0,0
0,470,33537,50,11,18,0,0,1,0,524,39564,18,11,67,3,1,4,0,0
0,485,37572,39,18,10,2,1,3,0,475,35471,10,18,50,0,0,4,0,1
0,461,40433,39,20,18,1,0,1,0,454,38877,18,20,42,2,1,6,0,0
0,375,38824,76,25,27,0,1,2,0,486,41264,27,25,34,2,0,3,0,0
0,514,33660,44,10,18,1,1,2,0,509,37670,18,10,54,1,0,3,0,0
0,414,28048,69,6,16,0,0,0,0,564,41247,16,6,40,3,1,7,1,0
0,473,39100,35,12,22,0,0,4,0,483,39753,22,12,58,3,1,3,0,0
0,493,33803,37,13,18,1,0,1,0,451,37699,18,13,48,1,1,5,0,0
0,493,40072,46,16,22,0,0,2,0,472,41488,22,16,45,3,1,4,0,0
0,471,42488,45,25,13,1,1,3,0,431,33920,13,25,43,1,0,2,0,1
0,510,37439,51,17,12,1,0,1,0,463,33150,12,17,58,0,1,2,0,1
0,465,38698,133,20,9,1,1,2,0,468,32412,9,20,27,1,0,3,0,1
0,426,37629,56,22,27,0,0,1,0,437,41206,27,22,41,3,1,4,0,0
0,542,40502,53,16,16,2,1,3,0,479,35764,16,16,141,0,0,1,0,1
0,524,39421,50,16,10,1,1,4,0,455,32433,10,16,39,1,0,1,0,1
0,449,38258,34,18,15,0,1,3,0,444,33264,15,18,41,2,0,1,0,1
0,413,41375,116,28,13,2,1,4,1,429,33704,13,28,90,0,0,2,0,0
0,490,33615,37,12,20,0,0,0,0,479,42988,20,12,30,2,1,6,0,0
0,393,34409,46,15,25,1,0,0,0,516,46374,25,15,46,1,1,8,0,0
0,514,38490,46,17,14,1,0,3,0,450,33925,14,17,59,2,0,2,0,1
0,522,35474,83,13,15,1,1,2,0,530,36660,15,13,47,1,0,2,0,0
0,516,41538,43,23,4,0,1,4,0,424,27206,4,23,41,1,0,1,0,1
0,518,32940,42,9,16,0,0,0,0,585,40301,16,9,56,2,1,4,0,0
0,412,38208,52,24,18,3,1,2,0,461,35339,18,24,43,0,0,3,0,0
0,526,29363,35,3,9,0,0,0,0,559,36207,9,3,73,2,1,4,0,0
0,512,36180,48,15,19,1,1,1,0,491,37694,19,15,42,1,0,2,0,0
0,493,41507,46,18,12,3,1,4,0,448,32369,12,18,38,0,0,1,0,1
0,486,35023,40,12,21,0,0,1,0,542,38039,21,12,44,2,0,2,0,0
0,533,42473,42,21,9,2,1,2,0,462,33157,9,21,40,0,0,5,0,1
0,414,36495,51,19,25,1,1,2,0,473,42678,25,19,43,2,0,5,0,0
0,468,39754,45,20,23,0,1,2,0,426,39130,23,20,48,2,0,6,0,0
0,466,37623,40,18,13,3,0,2,0,458,35609,13,18,35,0,1,3,0,1
0,455,33950,49,9,26,0,1,1,0,507,43398,26,9,42,3,0,6,0,0
0,506,33253,40,8,14,0,1,1,0,464,33687,14,8,42,2,0,2,0,0
0,516,43783,40,22,8,1,1,3,0,465,33904,8,22,44,1,0,4,0,1
0,524,38096,143,17,19,2,1,2,0,569,40250,19,17,41,0,0,4,0,0
0,460,34914,41,14,15,0,0,2,0,488,36161,15,14,40,3,1,1,0,0
0,493,46097,44,31,15,1,1,3,0,439,35616,15,31,55,1,0,3,0,1
0,487,37110,36,18,28,0,0,1,0,466,40513,28,18,40,2,1,3,0,0
0,506,34250,73,13,19,0,0,0,0,485,38658,19,13,41,2,1,3,0,0
0,490,30845,42,6,22,0,0,1,0,526,42055,22,6,49,2,1,4,0,0
