,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
5202,1401,True,False,True,664,28,20,49,49479,45933,21,47,104,5,1,2,0,1,1,719,20,28,33,46995,43075,27,85,175,4,0,1,6,0,0
5203,1480,False,False,False,804,17,22,23,44955,40925,17,68,147,2,0,1,0,0,0,847,22,17,30,53115,45670,27,53,156,9,1,3,6,1,1
5204,1108,True,False,False,508,16,33,22,33294,31225,15,54,101,1,0,0,1,0,0,592,32,16,32,41608,38410,19,47,113,4,0,3,2,0,0
5205,1660,False,False,False,640,32,39,41,50090,46760,14,61,136,1,0,0,0,0,0,767,39,32,60,63926,57925,15,58,129,11,3,4,6,1,1
5206,1850,False,False,True,997,31,23,55,69193,60275,37,85,226,10,2,2,3,2,1,951,23,31,42,57918,56255,25,89,195,3,0,2,0,0,0
5207,1670,True,False,True,861,29,20,42,59680,53508,31,78,184,6,0,1,3,2,0,845,20,29,31,52190,48600,27,96,187,5,0,3,3,0,1
5208,1203,True,False,False,573,6,23,12,31354,29650,16,40,113,1,0,1,0,0,1,648,23,6,34,42872,40350,9,48,92,5,0,2,6,0,0
5209,1194,True,False,False,559,17,29,23,36413,39570,11,43,91,1,0,0,4,0,0,613,29,17,40,45351,41220,7,56,109,6,0,3,1,0,1
5210,1543,False,False,True,793,38,22,48,60402,56450,17,52,119,10,2,0,6,1,1,759,22,38,56,49359,45875,26,63,157,2,0,2,0,0,0
5211,1405,True,False,True,800,29,10,32,55148,48325,15,55,152,11,3,1,5,1,1,639,10,29,13,39140,35900,8,59,107,2,0,1,1,0,0
5212,1468,False,False,False,737,16,35,23,43759,42010,28,46,118,0,0,0,0,0,0,792,35,16,54,59077,49608,24,78,171,11,2,4,6,1,1
5213,1713,False,False,True,927,31,25,64,64599,57225,19,72,147,8,1,3,0,2,0,843,25,31,38,54973,53305,15,56,143,9,3,1,6,0,1
5214,1672,True,False,False,815,25,32,42,52262,49950,20,62,143,2,0,1,3,0,0,838,32,25,44,61049,52710,12,69,151,8,1,2,3,2,1
5215,2349,False,False,True,1134,47,66,64,86731,82505,32,99,196,7,1,2,5,1,0,1013,66,47,75,87859,80047,34,83,241,9,2,3,1,2,1
5216,911,True,False,True,530,15,3,18,32209,28675,13,32,69,3,0,1,3,0,1,465,3,16,2,23586,22250,15,33,70,0,0,1,3,0,0
5217,1702,False,False,False,894,20,34,33,56540,54700,35,51,136,4,0,2,0,0,0,769,34,20,61,62505,57058,23,94,196,10,3,2,6,1,1
5218,1566,False,False,False,787,16,31,20,46899,45725,31,75,171,2,0,1,5,0,0,813,31,16,46,55170,49900,22,79,165,9,2,3,0,1,1
5219,1923,False,False,False,1009,21,26,26,59548,55800,23,67,171,4,0,1,3,1,1,1036,26,21,34,65938,55100,28,73,230,11,3,4,3,1,0
5220,1506,False,False,True,704,49,20,71,60993,55803,20,53,146,9,1,3,6,1,0,685,20,49,31,49090,47858,10,55,116,4,0,0,0,0,1
5221,1699,True,False,False,856,16,30,17,48719,45850,10,62,138,1,0,3,1,0,0,889,30,16,40,60098,52783,20,52,138,8,0,1,2,2,1
5222,1372,True,False,True,698,33,9,40,50144,45575,19,43,131,6,0,1,6,1,1,664,9,33,9,36733,32900,10,49,111,1,0,2,0,0,0
5223,1406,False,False,True,794,28,10,46,52648,46383,8,56,120,10,1,2,4,1,1,679,10,28,16,38659,37300,17,49,104,1,0,0,2,0,0
5224,1739,False,False,True,864,20,23,32,57902,51400,21,61,155,8,1,1,0,1,1,853,23,20,29,53528,51230,20,63,161,3,0,3,3,0,0
5225,1435,False,False,False,621,21,42,32,44048,42425,15,60,119,2,0,0,3,0,0,679,42,21,53,59718,55550,25,49,131,10,2,3,0,1,1
5226,1731,True,False,True,1004,25,11,48,63992,56800,21,76,181,9,1,3,6,1,0,887,11,25,18,51609,49525,21,64,146,3,0,1,0,1,1
5227,1647,False,False,True,847,26,16,52,56852,48683,28,50,150,8,1,3,0,1,0,785,16,26,25,47174,45200,11,65,130,2,0,1,6,0,0
5228,2428,False,False,False,1213,37,39,61,82615,77850,51,129,296,4,0,4,0,1,1,1207,39,37,79,86126,77082,46,129,269,11,5,2,5,2,0
5229,1708,False,False,False,841,22,34,30,53752,51325,12,52,132,4,0,3,6,0,1,880,34,23,55,62663,55783,22,64,164,9,1,1,0,1,0
5230,1765,False,False,False,814,25,42,45,54191,53585,21,59,119,0,0,1,3,0,0,835,42,25,51,64567,58525,23,69,188,9,2,4,3,1,1
5231,1390,False,False,True,676,25,16,48,48806,43875,17,47,117,6,1,2,4,1,0,686,16,25,25,43535,42668,15,53,128,5,0,1,2,0,1
5232,1253,True,False,False,573,15,25,22,36558,34108,14,61,128,1,0,0,5,0,0,703,25,15,40,48128,40308,25,51,126,5,0,3,1,1,1
5233,1574,False,False,False,764,16,34,26,46226,44500,22,74,167,2,0,0,3,0,0,739,34,16,60,55663,51450,23,54,136,8,1,3,3,1,1
5234,1205,True,False,True,709,14,7,19,42551,37950,20,66,143,11,3,1,6,0,1,551,7,14,10,30912,26600,20,40,78,1,0,1,0,0,0
5235,1283,True,False,False,610,14,39,17,40313,37775,16,41,84,2,0,0,5,0,0,638,39,14,58,51814,48983,14,58,125,3,0,2,1,1,1
5236,1723,False,False,True,890,38,21,70,65004,56485,29,57,149,10,2,1,5,1,0,796,21,38,28,51680,49900,17,74,168,3,0,3,1,0,1
5237,2336,False,False,False,1078,36,36,60,81765,78560,22,97,258,9,3,2,3,2,1,1255,36,36,68,84042,86640,51,72,260,10,1,4,3,1,0
5238,1126,True,False,False,579,17,24,18,35313,32700,10,37,89,1,0,0,5,0,1,579,24,17,31,43272,41200,9,41,76,6,0,2,1,0,0
5239,2036,False,False,False,927,26,33,55,61480,60700,25,71,171,2,0,1,0,1,1,1088,33,26,67,70981,62883,28,71,217,9,1,4,3,1,0
5240,1285,True,False,True,711,19,4,21,43245,39500,16,64,135,5,0,3,6,0,1,614,4,19,11,33959,31265,23,40,98,3,0,0,0,0,0
5241,1145,True,False,True,650,28,9,26,42918,38987,10,34,82,5,0,0,3,0,1,560,9,28,8,31199,28383,8,34,89,0,0,2,2,0,0
5242,1491,True,False,True,765,33,23,39,56138,51210,17,57,139,6,1,2,6,1,1,686,23,33,32,46954,44600,14,55,130,2,0,1,0,0,0
5243,1582,False,False,True,760,35,22,58,58825,51100,23,69,156,9,1,0,1,1,1,751,21,35,28,47959,46835,15,62,142,3,0,3,5,0,0
5244,1495,True,False,False,857,15,17,21,48670,47063,12,61,129,6,0,1,3,1,1,838,17,15,23,50205,44058,20,56,129,8,1,2,3,0,0
5245,1580,False,False,False,727,28,31,33,49658,45950,13,52,136,4,0,2,6,0,1,689,31,28,64,56568,47408,18,50,130,8,1,0,0,1,0
5246,923,True,False,False,455,9,17,5,25505,22900,6,27,53,0,0,1,0,0,0,497,17,9,18,30990,28575,9,30,68,2,0,1,3,0,0
5247,1718,True,False,True,883,56,22,79,71219,65263,18,73,165,11,3,2,2,2,0,807,22,56,38,58665,57600,22,66,140,5,0,1,1,0,1
5248,1972,False,False,True,931,47,28,85,75282,67450,29,86,221,11,4,2,3,2,1,938,28,47,45,64071,60865,17,83,150,3,0,2,0,0,0
5249,1358,True,False,False,623,20,38,40,47021,43708,10,56,116,2,0,1,3,1,1,709,38,20,74,54728,45233,13,45,119,9,2,2,3,0,0
5250,1886,False,False,True,876,36,29,74,67214,60150,50,59,195,8,1,2,3,0,1,884,29,36,51,62292,60625,10,92,174,4,0,2,0,1,0
5251,1144,True,False,False,574,19,28,23,37851,35850,3,39,73,2,0,2,3,0,1,578,28,19,34,43096,38600,9,30,79,4,0,0,1,0,0
5252,1844,False,False,True,958,34,31,62,68705,58275,36,90,212,8,1,2,5,2,1,886,31,34,51,58177,56650,28,84,215,3,0,2,1,0,0
5253,1730,False,False,False,749,29,42,41,54698,52560,15,56,127,2,0,1,1,0,0,876,42,29,76,68304,61272,19,63,165,11,3,2,2,1,1
5254,1592,False,False,True,874,36,14,53,63001,55162,27,63,167,11,2,3,3,1,1,871,14,36,17,47680,46720,16,61,128,2,0,1,3,0,0
5255,1449,True,False,True,676,31,29,51,55923,49475,11,37,96,8,1,0,3,1,0,741,29,31,36,50859,49058,6,57,112,5,0,3,3,0,1
5256,911,True,False,True,510,19,4,31,32805,30550,7,31,70,1,0,2,3,0,1,420,4,19,4,22241,20408,4,18,36,0,0,0,3,0,0
5257,1008,True,False,False,506,10,16,14,28735,26725,6,32,73,0,0,0,2,0,0,573,16,10,24,36613,30000,4,36,79,5,0,1,3,0,1
5258,1863,False,False,True,890,35,26,54,64024,61500,15,71,176,8,1,3,6,0,1,877,26,35,53,62102,59668,18,80,191,3,0,1,0,1,0
5259,2400,False,False,True,1277,41,43,58,84966,85280,40,93,267,11,5,3,6,1,0,1100,43,41,59,81677,79195,41,81,229,3,0,3,0,2,1
5260,1495,False,False,False,741,20,24,36,45345,39475,17,63,145,2,0,2,0,0,0,817,24,20,37,54756,46138,20,58,151,9,1,2,6,1,1
5261,1394,False,False,False,719,14,28,16,44405,41300,9,45,123,4,0,1,0,0,0,798,28,14,45,54948,49975,12,54,123,9,1,2,3,1,1
5262,1477,True,False,False,806,12,21,20,44972,43845,9,60,146,4,0,1,3,0,1,773,20,12,54,50493,42350,19,36,116,7,1,1,3,1,0
5263,1196,False,False,False,564,18,31,26,37198,34975,16,50,96,1,0,1,3,0,0,630,31,18,58,46807,38200,21,42,107,8,1,1,3,0,1
5264,2172,False,False,False,1091,24,36,48,67946,64926,61,118,260,5,0,1,3,0,0,1091,36,25,59,74958,68200,60,139,305,8,1,4,3,1,1
5265,1144,True,False,False,581,8,14,16,31904,29150,9,45,83,1,0,1,0,0,1,630,14,8,33,37076,32850,16,52,121,4,0,2,6,0,0
5266,2214,False,False,False,1168,28,35,33,74854,70400,31,122,261,9,1,3,6,0,1,1095,35,28,77,78574,68300,50,80,206,8,1,2,0,3,0
5267,2013,True,False,True,918,37,38,59,73027,68243,24,79,206,9,2,2,6,2,0,927,38,37,64,66638,66075,29,83,231,4,0,3,0,0,0
5268,1778,True,False,True,815,26,18,46,56629,52810,27,60,167,6,1,4,2,1,1,851,18,26,34,51848,49500,28,62,178,3,0,0,1,0,0
5269,1489,False,False,True,740,38,17,57,62403,53805,14,57,135,11,2,4,0,0,1,788,17,38,21,46710,44925,21,53,136,2,0,0,6,0,0
5270,1494,True,False,False,659,32,37,50,51260,48275,21,63,147,3,0,0,6,0,1,711,37,32,64,58943,54850,27,52,122,8,1,3,0,1,0
5271,2411,False,False,False,1172,39,52,47,80377,76350,56,125,318,4,0,1,5,0,0,1205,52,39,66,92849,90055,52,120,277,11,2,4,1,2,1
5272,1528,True,False,False,744,17,29,37,44185,42525,23,58,157,0,0,0,0,0,0,833,29,17,38,54547,47650,18,71,168,6,0,4,3,1,1
5273,1582,False,False,True,748,40,22,82,60689,55170,14,61,144,11,2,3,2,1,1,691,22,40,33,49734,48525,14,57,112,3,0,0,1,0,0
5274,1434,False,False,False,705,11,30,15,40166,38375,19,51,139,2,0,1,0,0,1,775,30,11,48,52251,44575,13,53,136,9,1,1,6,0,0
5275,1661,True,False,False,818,27,22,39,53885,50450,24,77,174,4,0,1,0,0,1,880,22,27,43,58338,50900,35,64,170,6,1,3,6,1,0
5276,1889,True,False,False,920,44,38,81,72648,68275,43,77,214,7,1,3,6,1,0,1011,38,45,57,69233,62600,29,78,203,5,1,2,0,0,1
5277,1122,True,False,False,546,15,24,19,35140,30808,6,39,70,1,0,0,1,0,0,552,24,15,27,38845,34475,13,35,92,3,0,2,1,0,1
5278,1307,True,False,True,724,39,23,53,53171,48900,9,58,106,7,0,2,3,1,1,636,23,39,32,43369,41165,12,43,91,1,0,1,0,0,0
5279,1521,True,False,False,636,24,44,28,48557,46380,17,56,128,3,0,0,5,0,0,725,44,24,84,57748,53383,22,56,158,5,1,3,1,1,1
5280,1509,True,False,True,606,43,27,76,57225,51650,17,44,122,5,1,1,3,1,0,589,27,43,52,48896,47375,11,61,132,2,0,1,3,0,0
5281,1995,False,False,False,915,27,42,47,65947,61803,27,99,194,4,0,2,0,0,0,999,42,27,51,75987,70050,40,92,215,11,2,2,0,2,1
5282,1395,False,False,True,725,33,22,58,52754,47458,12,54,123,9,2,2,3,0,1,682,22,34,25,44207,41087,13,45,103,3,0,1,3,0,0
5283,2194,False,False,True,1004,44,34,82,77385,72115,36,80,225,7,2,0,3,1,1,1176,34,44,65,78378,75750,25,97,227,6,1,4,3,1,0
5284,1170,True,False,True,689,29,9,35,48304,41800,8,46,100,5,0,2,6,0,1,539,9,29,13,32723,31525,14,40,97,0,0,0,0,0,0
5285,597,True,False,False,235,8,13,6,16904,13375,2,12,26,0,0,0,3,0,0,279,13,8,12,19347,14975,1,17,31,0,0,1,0,0,0
5286,2067,False,False,True,980,52,39,94,77387,71810,28,108,214,7,1,3,3,1,1,960,39,52,53,71479,67125,35,94,240,6,1,2,0,1,0
5287,1857,False,False,True,1048,27,17,48,66007,58500,25,81,187,10,2,4,3,1,1,1009,17,27,19,60151,57418,25,72,177,6,0,0,3,1,0
5288,1106,True,False,True,618,33,10,34,47119,38700,10,33,91,9,2,2,0,0,1,494,10,33,14,32739,29225,2,21,41,1,0,0,6,0,0
5289,1567,False,False,False,728,26,38,29,49864,48375,18,68,155,1,0,1,3,0,0,799,38,26,50,62091,53675,16,55,140,10,1,1,3,1,1
5290,1192,True,False,False,546,15,28,20,33849,31200,7,40,73,0,0,0,0,0,0,697,28,15,26,49504,45500,12,40,98,7,2,2,6,0,1
5291,1926,False,False,False,897,21,35,35,58208,56375,23,73,176,5,0,1,5,0,0,973,35,22,76,68640,63225,30,72,214,9,1,4,1,1,1
5292,1573,True,False,False,819,12,23,16,44590,41275,25,57,149,3,0,0,6,0,1,847,23,12,52,54900,51500,20,72,155,6,0,4,0,1,0
5293,941,True,False,True,534,22,9,28,35008,24750,9,38,88,2,0,1,3,0,0,473,9,22,12,26835,25400,13,36,84,0,0,1,3,0,0
5294,1534,False,False,True,672,41,27,69,62393,57150,42,86,192,11,3,3,2,1,1,782,27,41,45,53563,51780,37,86,170,5,0,0,1,0,0
5295,1836,False,False,True,806,46,27,81,69916,62643,17,55,142,11,4,2,2,2,1,865,27,46,30,57382,55150,10,70,133,3,0,2,1,0,0
5296,2230,True,False,False,1034,22,42,33,69598,67340,20,98,196,6,1,0,6,2,0,977,42,23,85,75847,69955,44,74,276,6,0,5,0,0,0
5297,1748,True,False,True,886,37,18,68,62198,54925,19,79,173,6,0,4,6,0,1,845,18,37,28,53621,51850,32,63,163,3,0,0,0,1,0
5298,1336,True,False,False,718,10,27,16,38114,34825,20,37,121,1,0,1,6,0,0,625,27,10,60,46390,43625,13,61,135,5,0,2,0,1,1
5299,1824,False,False,False,888,25,42,33,58124,56520,30,71,154,2,0,0,1,0,0,1010,42,25,60,69475,62865,34,101,233,9,2,4,2,1,1
5300,1792,False,False,True,932,29,25,39,64791,54025,33,79,241,10,2,4,6,1,1,880,24,29,34,59700,58110,28,75,171,6,1,0,0,1,0
5301,1924,False,False,False,851,28,42,46,62424,56700,35,69,149,6,1,0,3,0,0,1030,42,28,63,72904,65825,31,94,240,11,3,4,3,1,1
5302,1750,True,False,False,829,29,30,41,55617,52591,14,58,133,4,0,2,4,0,1,939,30,30,72,63131,59350,17,62,143,9,1,2,2,1,0
5303,1355,True,False,True,708,30,23,34,48761,44900,11,51,122,4,0,2,6,0,0,636,23,30,22,41242,38657,8,50,100,2,0,1,0,0,1
5304,1209,False,False,True,655,29,17,43,49056,41430,16,36,96,10,1,1,6,0,1,602,17,29,27,38230,36200,11,56,109,0,0,1,0,0,0
5305,1570,True,False,False,776,26,27,39,49795,47358,16,51,138,1,0,0,0,0,0,896,27,26,45,57664,53737,20,52,141,6,0,3,2,0,1
5306,1559,False,False,False,738,23,33,38,52270,50655,8,50,115,5,0,1,3,0,0,797,32,23,49,59231,52800,13,51,136,11,3,2,0,1,1
5307,1099,True,False,False,563,9,25,10,31555,30225,10,33,72,1,0,1,3,0,0,655,25,9,32,42505,40658,14,38,98,5,0,1,3,0,0
5308,1745,True,False,False,884,27,37,42,60311,57068,19,51,154,5,0,1,3,2,1,846,37,27,78,60348,54925,20,65,163,6,1,4,3,0,0
5309,1124,True,False,True,631,26,8,27,43441,36833,7,37,80,6,0,1,3,0,0,490,8,26,8,30668,29450,3,31,57,1,0,2,0,0,1
5310,1193,False,False,False,576,10,22,10,32761,28875,11,39,84,0,0,0,1,0,0,595,22,10,32,44086,36175,11,46,108,11,3,3,5,0,1
5311,1128,True,False,True,551,23,9,29,39230,35575,12,47,111,4,0,2,4,0,1,542,9,23,13,31333,28250,14,45,96,1,0,1,2,0,0
5312,1827,False,False,True,855,32,24,74,64405,57466,20,65,175,8,1,2,0,2,0,866,24,32,39,55828,53050,19,71,156,3,0,1,6,0,0
5313,1308,True,False,True,678,35,11,48,49716,46158,12,49,115,6,0,3,3,0,1,620,11,35,14,38400,36675,11,52,102,2,0,0,0,0,0
5314,1553,False,False,False,687,18,26,35,43117,41175,15,44,111,0,0,0,5,0,0,842,25,18,45,56412,51100,15,50,137,11,3,4,0,1,1
5315,2118,False,False,True,1134,35,25,67,74472,67455,40,76,227,7,1,1,6,0,1,1096,25,35,40,71144,67650,22,99,231,7,1,3,0,2,0
5316,912,True,False,False,371,7,21,14,23500,19525,4,24,45,0,0,0,0,0,0,509,21,7,26,35500,33075,4,20,43,4,0,2,3,0,1
5317,1388,False,False,True,732,31,14,49,55265,50912,13,58,123,11,3,2,5,1,1,699,14,31,17,41375,37333,18,52,120,2,0,0,1,0,0
5318,1862,False,False,True,926,43,30,82,74874,63175,38,86,210,11,3,2,3,2,0,964,30,43,42,63687,60375,26,91,200,5,0,2,2,0,1
5319,1839,False,False,True,1013,26,9,54,64655,56800,42,75,217,10,2,4,3,2,0,929,9,26,15,50773,49225,19,105,186,1,0,1,3,0,1
5320,1892,False,False,True,901,47,35,65,71226,65385,41,74,183,10,2,4,3,1,1,863,35,47,54,60563,57105,36,87,204,0,0,0,3,0,0
5321,2227,False,False,True,1094,42,27,86,79636,71550,41,82,217,11,3,3,3,2,1,1226,27,42,72,71348,69250,31,123,261,5,0,2,0,0,0
5322,1410,False,False,True,722,28,15,33,53406,48375,14,60,116,10,2,0,6,1,1,727,15,29,25,42801,40143,23,45,116,1,0,2,0,0,0
5323,1678,False,False,False,776,25,40,34,53714,52700,8,64,143,6,0,3,3,0,1,710,40,25,67,61078,53508,11,71,138,11,2,1,3,1,0
5324,103,False,True,True,1,0,0,0,2521,2500,0,1,0,0,0,0,0,0,0,1,0,0,0,2514,2000,0,2,0,0,0,0,0,0,0
5325,1924,False,False,False,1028,29,39,36,68648,64100,25,75,179,6,0,2,3,1,1,1039,39,29,80,73378,65448,32,86,229,10,2,2,3,1,0
5326,1524,False,False,True,754,32,19,61,56611,51700,24,54,143,10,2,2,5,1,0,731,19,32,34,46754,43825,17,73,149,2,0,2,1,0,1
5327,2457,False,False,False,1104,38,36,84,80250,76375,33,121,300,6,1,5,0,1,0,1010,36,38,65,81639,73358,32,70,199,7,1,1,6,1,1
5328,1306,False,False,False,631,16,41,14,39648,37362,7,31,72,1,0,0,3,0,0,656,41,16,56,55947,46975,8,39,97,11,2,3,3,0,1
5329,912,True,False,False,372,13,17,15,26279,24125,5,29,54,0,0,1,1,0,0,466,17,13,13,30928,26625,5,29,71,2,0,0,5,0,0
5330,1441,False,False,True,725,35,22,65,56797,49708,21,51,147,10,2,4,3,1,1,569,22,35,36,42035,41158,13,49,107,0,0,0,0,0,0
5331,1460,False,False,False,664,27,33,35,46414,44858,12,51,124,3,0,1,2,0,0,725,33,27,42,57893,48500,8,54,115,11,3,2,0,1,1
5332,1495,False,False,True,778,26,10,53,54241,48233,8,49,102,8,1,2,0,1,0,780,10,26,12,44035,41850,13,50,118,5,0,1,6,0,1
5333,1517,True,False,True,813,39,26,58,61777,55405,23,64,156,6,1,3,6,1,0,684,26,41,49,49513,46215,19,77,149,2,0,0,0,0,1
5334,1562,False,False,True,704,40,31,81,58731,49240,25,68,163,6,1,2,1,1,0,725,31,40,36,53824,50475,16,69,145,5,0,2,2,0,1
5335,914,True,False,True,502,19,8,21,33033,28610,10,29,73,2,0,2,5,0,0,376,8,19,5,23576,21900,5,40,65,0,0,0,1,0,0
5336,1888,False,False,False,876,18,34,36,55037,51600,36,94,184,5,1,1,3,0,0,893,34,18,44,65372,55400,50,107,251,8,1,3,3,1,1
5337,1426,False,False,True,788,27,23,36,53557,45825,23,71,158,8,1,2,6,1,1,719,23,27,33,47311,44850,20,61,144,3,0,1,0,0,0
5338,2133,False,False,False,1095,15,22,24,61812,58135,41,88,259,3,0,0,2,2,0,1068,22,15,45,68140,62280,40,97,256,11,3,5,1,0,1
5339,693,True,False,True,365,5,4,5,19140,15825,3,18,30,0,0,0,0,0,0,355,4,5,6,18780,16300,4,21,36,0,0,1,3,0,0
5340,1477,False,False,True,712,41,27,41,58727,52375,13,56,128,9,1,1,6,1,1,636,27,41,35,47738,45990,9,54,107,2,0,2,0,0,0
5341,945,True,False,True,538,16,7,14,34716,27925,5,29,61,3,0,2,3,0,1,448,6,16,9,24360,21625,6,30,58,0,0,0,0,0,0
5342,1500,False,False,False,757,22,21,29,48605,47683,19,59,147,5,0,3,4,0,1,754,21,23,55,51870,41750,18,64,145,7,1,0,2,1,0
5343,1742,False,False,False,878,31,43,46,59077,55550,19,65,146,4,0,3,3,1,0,754,43,31,77,65830,60405,21,59,151,8,2,1,3,1,1
5344,1647,False,False,False,816,19,21,27,53296,49150,32,63,167,6,1,1,6,1,1,891,21,20,34,55710,47963,28,67,169,8,1,3,0,0,0
5345,1528,True,False,True,830,40,18,61,56999,52025,34,78,172,5,0,3,3,0,0,726,18,40,32,52458,47750,32,78,150,6,0,0,3,1,1
5346,1659,False,False,False,750,18,30,28,48996,47425,34,69,171,3,0,1,0,1,1,761,29,18,58,55699,45800,22,84,183,8,1,3,6,0,0
5347,1352,True,False,False,670,14,36,19,42028,39825,10,37,87,2,0,0,3,0,0,730,36,14,66,54032,47000,16,46,124,9,2,2,3,0,1
5348,1809,False,False,False,918,21,30,28,57322,54275,27,74,172,4,0,2,0,0,1,803,30,21,52,62594,57350,26,91,195,11,3,1,3,1,0
5349,2018,False,False,False,896,46,50,81,73653,70950,33,77,232,7,0,2,6,1,1,946,50,46,85,76513,68008,32,75,209,9,2,3,0,1,0
5350,1829,False,False,False,912,31,34,44,62149,59325,20,47,143,5,0,0,6,0,1,1011,34,31,49,70964,61400,13,69,171,11,3,5,0,1,0
5351,1338,False,False,False,767,17,28,19,43996,41783,24,71,166,3,0,1,4,0,0,650,28,17,39,49938,45695,15,57,112,7,1,2,2,1,1
5352,2082,False,False,False,957,39,37,72,66890,62125,37,85,229,2,0,1,2,0,0,824,37,41,76,72791,65925,33,93,232,10,3,4,1,2,1
5353,1646,False,False,True,825,43,25,65,65050,57418,27,85,196,10,2,3,6,1,0,738,25,43,39,54232,52983,22,61,143,4,0,0,0,0,1
5354,1833,False,False,False,828,36,55,61,65193,59285,19,74,172,3,0,2,4,1,0,770,55,36,116,71664,71545,21,68,181,10,3,2,0,0,1
5355,1896,False,False,False,989,22,25,43,60790,58290,25,64,162,4,0,2,3,0,0,1045,25,22,39,68107,63140,17,67,174,11,4,1,3,2,0
5356,954,True,False,False,485,5,20,3,24698,21310,2,29,56,0,0,0,6,0,0,520,20,5,24,35217,30525,2,32,67,3,0,2,0,0,1
5357,916,True,False,True,525,14,5,10,33149,29750,9,29,65,6,0,1,1,0,0,401,5,14,5,22906,21150,4,27,52,0,0,0,5,0,0
5358,1411,False,False,True,847,25,11,36,54903,45600,4,67,141,10,2,3,2,1,1,671,11,25,21,38360,35325,15,35,85,0,0,0,1,0,0
5359,1919,False,False,False,954,25,23,41,59587,55350,33,73,175,5,0,3,0,0,1,950,23,25,51,65549,59025,35,88,221,9,1,2,3,1,0
5360,1916,False,False,False,954,27,34,48,63946,62360,48,111,243,3,0,0,1,0,0,1008,34,27,55,71207,66350,38,108,212,11,2,4,5,1,1
5361,1423,False,False,False,634,21,28,38,43432,41835,10,52,106,1,0,1,0,0,0,834,28,21,30,55276,49500,20,44,132,11,2,2,6,1,1
5362,917,True,False,False,376,7,20,7,24242,23827,3,35,55,0,0,0,0,0,0,559,20,7,24,37346,35475,5,27,66,6,0,2,6,0,1
5363,1498,True,False,False,722,12,23,13,41292,39925,20,66,152,2,0,0,0,0,0,821,23,12,31,52255,44325,19,59,131,8,1,3,6,1,1
5364,1337,False,False,True,696,40,10,47,55190,45750,13,47,117,10,2,2,6,1,1,587,10,40,7,36020,32675,13,46,82,1,0,0,0,0,0
5365,911,True,False,True,441,14,10,20,28970,24615,6,42,80,2,0,0,0,0,0,427,9,14,12,25234,22737,12,26,63,0,0,1,3,0,0
5366,1420,False,False,False,742,9,22,21,38909,34375,18,67,141,0,0,0,4,0,0,827,22,9,35,51999,48775,25,64,194,9,1,3,1,1,1
5367,1987,False,False,True,995,30,22,52,69151,62150,21,120,240,9,1,4,3,2,1,1017,22,30,40,62072,58250,61,62,229,6,0,1,3,0,0
5368,1398,False,False,False,640,14,32,24,41230,36500,8,43,91,1,0,1,3,0,1,774,32,14,41,54321,46693,14,52,113,11,3,2,3,0,0
5369,1867,True,False,False,852,33,36,49,58953,55525,20,68,150,1,0,1,3,0,0,939,36,33,61,69186,60763,27,73,205,11,2,3,3,2,0
5370,1511,False,False,False,713,20,30,37,45004,41608,29,66,132,2,0,0,2,0,0,818,30,20,38,57783,49040,35,77,184,9,2,3,1,1,1
5371,1555,False,False,False,735,18,41,30,48551,46205,15,47,106,2,0,1,0,0,0,837,41,18,59,62184,55825,16,53,134,11,3,0,6,1,0
5372,2152,True,False,False,981,30,38,59,66918,63433,26,99,223,4,0,3,6,1,0,1065,38,30,74,74264,74955,40,76,218,8,1,2,0,1,1
5373,1226,False,False,True,592,37,22,40,48754,43775,13,53,117,9,1,0,5,0,1,533,22,37,29,40834,38950,14,39,92,3,0,0,1,0,0
5374,1431,False,False,True,719,27,16,52,52104,44283,15,60,139,9,2,2,0,1,1,753,16,27,16,43845,40625,22,46,133,3,0,0,6,0,0
5375,1351,True,False,True,680,29,14,39,51047,49033,12,53,120,7,1,2,4,1,1,667,14,29,23,39450,38100,20,42,127,1,0,0,2,0,0
5376,926,True,False,False,422,8,28,8,25571,26570,2,29,55,0,0,1,1,0,0,490,28,8,32,36122,31755,8,25,60,3,0,1,5,0,1
5377,1890,False,False,False,898,38,28,58,68676,66265,24,63,147,8,1,2,0,2,0,952,28,38,38,67511,61925,24,78,200,9,2,3,3,0,1
5378,1405,False,False,False,557,16,39,22,40595,37800,8,44,83,1,0,1,0,0,0,696,39,16,61,57315,51467,13,49,113,10,2,1,0,1,1
5379,1777,False,False,True,993,27,15,50,62858,53200,26,71,174,5,1,2,0,2,0,992,15,27,14,56101,53958,26,82,186,7,2,2,3,0,1
